"taxonID"	"gbifNameUsage"	"gbifStatus"	"threatStatusGlobal"
"4073923c-9940-44f3-8113-a23d88f89344"	"Spathodea campanulata Beauv."	"ACCEPTED"	"LC"
"2d19c836-bae7-4ae0-bb5c-411479dec55e"	"Tabebuia heterophylla (DC.) Britton"	"ACCEPTED"	
"82a7cf35-3369-4af0-9382-cc9fa5642faa"	"Tabebuia rosea (Bertol.) DC."	"ACCEPTED"	
"20200408065720"	"Tecoma capensis (Thunb.) Lindl."	"ACCEPTED"	
"e8be1d02-ac4f-4068-92e0-826c9991fc2c"	"Tecoma stans (L.) Juss. ex Kunth"	"ACCEPTED"	
"0f92b0f3-3ed4-4e63-8c2e-b823b84ae15d"	"Bixa orellana L."	"ACCEPTED"	
"177fec88-5655-42fc-a1fd-11e39e86efd2"	"Cordia alliodora (Ruiz & Pav.) Oken"	"ACCEPTED"	
"3006265e-b392-45c1-b488-79a983bc2e75"	"Cordia lutea Lam."	"ACCEPTED"	
"73306c7e-2acf-4c72-9bb5-7b1c6772cde3"	"Cordia myxa L."	"ACCEPTED"	"LC"
"8356de0f-c2ec-4d76-bfb5-6b72812eeb8d"	"Cordia sebestena L."	"ACCEPTED"	
"ea143f7e-8068-4e5b-aaa7-3de706b32464"	"Cordia subcordata Lam."	"ACCEPTED"	
"6b9f89eb-85f5-486f-abc3-1d1080fc25e6"	"Ehretia cymosa Thonn."	"ACCEPTED"	"LC"
"7a223f4f-345c-47cc-99a5-5c983ac1c6e6"	"Heliotropium arboreum (Blanco) Mabb."	"SYNONYM"	"LC"
"4dca616f-987d-407b-b95a-3082f1e3a74e"	"Heliotropium indicum L."	"ACCEPTED"	
"9387af40-d1e8-4537-9fc9-091ee78a4bd4"	"Tournefortia puberula Baker"	"ACCEPTED"	
"2d3e2fca-21ed-4c7a-a136-e97327a4e481"	"Trichodesma zeylanicum (Burm.fil.) R.Br."	"ACCEPTED"	
"8e695ee1-349b-4783-8642-81c67557907c"	"Brassica cretica Lam."	"ACCEPTED"	
"c5975c0a-66ad-4435-9964-4d3675f79955"	"Brassica napus L."	"ACCEPTED"	
"8bebf74a-d50e-4c0f-b43f-843937b45d9c"	"Brassica nigra (L.) W.D.J.Koch"	"ACCEPTED"	
"d907af84-65fd-4e6e-a3b1-1f1cf8758338"	"Brassica oleracea L."	"ACCEPTED"	
"cfdb848b-1f02-4760-b21d-745bfeb833fe"	"Brassica rapa subsp. chinensis (L.) Hanelt"	"SYNONYM"	
"fc136614-f06f-46dd-9766-3d29a64e5616"	"Lobularia maritima (L.) Desv."	"ACCEPTED"	
"da07fe4c-d920-431c-9011-11078dee6518"	"Raphanus sativus L."	"ACCEPTED"	
"36977c6c-79c5-43d9-be43-f2b0c9d0cec8"	"Rorippa nasturtium-aquaticum (L.) Hayek"	"SYNONYM"	
"4c88608e-9ea9-447f-96f8-06bc3c14325e"	"Canarium vulgare Leenh."	"ACCEPTED"	
"c89d699d-cd99-4cf2-a6ea-0c3a4c47fd38"	"Hylocereus undatus (Haw.) Britton & Rose"	"HOMOTYPIC_SYNONYM"	
"cbbfa72d-a0f0-4f79-b720-ffc7ea3737bf"	"Opuntia ficus-indica (L.) Mill."	"ACCEPTED"	
"653d6ac8-0308-419e-8731-8750c713bdf8"	"Opuntia tuna (L.) Mill."	"HOMOTYPIC_SYNONYM"	
"218e0f16-24da-4772-bcdb-bf19565e01bb"	"Pereskia grandifolia Haw."	"ACCEPTED"	
"8e82c3ae-d8dd-453f-ab0c-529a3c3035f9"	"Rhipsalis baccifera subsp. mauritiana (DC.) Barthlott"	"SYNONYM"	
"6f7982fc-f7b4-42a5-81b2-b9e135ee7482"	"Selenicereus grandiflorus (L.) Britton & Rose"	"ACCEPTED"	
"9543e9ff-d934-47bd-aeba-efdcafa31028"	"Hippobroma longiflora (L.) G.Don"	"ACCEPTED"	
"f3a481b2-427d-42c5-9df6-b4dfbc9db014"	"Lobelia chinensis Lour."	"ACCEPTED"	
"b1aefef1-b370-4d7b-906e-2763e35da705"	"Cannabis sativa L."	"ACCEPTED"	
"ade8d294-149b-4628-9bb2-733cc646ea66"	"Capparis cartilaginea Decne."	"SYNONYM"	"LC"
"8d1b18de-fb91-40a0-b277-3aaeac1311c3"	"Cleome gynandra L."	"SYNONYM"	
"918ec006-a49f-4453-930e-ea51bb03b61d"	"Cleome strigosa (Bojer) Oliv."	"SYNONYM"	
"ba64c937-6097-4b8e-b5ad-0f735509b1da"	"Cleome viscosa L."	"HOMOTYPIC_SYNONYM"	
"8fce4183-9340-4e11-873d-3b6455c57670"	"Cleoserrata speciosa (Raf.) Iltis"	"ACCEPTED"	
"f35255dc-2901-4f4f-b34c-bbc23b15347f"	"Maerua triphylla A.Rich."	"ACCEPTED"	"LC"
"56af234a-2c9b-4d2c-8ed7-0f14c6a24149"	"Lonicera japonica Thunb."	"ACCEPTED"	
"6abf90e2-ddd3-4ff2-8383-acbdca611a60"	"Sambucus canadensis L."	"ACCEPTED"	
"3e9da1e0-5538-4ed1-af8a-a395be1a1463"	"Carica papaya L."	"ACCEPTED"	
"855125be-a880-4705-91a2-18948ffa8373"	"Dianthus chinensis L."	"ACCEPTED"	
"4ae10269-e632-405a-9d88-f87543df3323"	"Drymaria cordata (L.) Willd. ex Roem. & Schult."	"ACCEPTED"	
"9533b55b-9a41-49c1-bbba-c54145545d33"	"Casuarina equisetifolia L."	"ACCEPTED"	
"dd2762eb-6913-499f-b6b6-aa3aec35836a"	"Brexia madagascariensis (Lam.) Thouars ex Ker Gawl."	"ACCEPTED"	
"a8df0669-0a78-4ef6-b03e-9a0f0c3806c7"	"Brexia microcarpa Tul."	"SYNONYM"	
"8025a196-64a3-4657-b885-9055ba0a6059"	"Cassine orientalis (Jacq.) Kuntze"	"HOMOTYPIC_SYNONYM"	
"0b3e628b-72c9-4fd9-a4f2-228908a9907e"	"Gymnosporia senegalensis (Lam.) Loes."	"ACCEPTED"	"LC"
"0c0a5d3c-dbc0-484a-8730-7ffffb4897fb"	"Mystroxylon aethiopicum (Thunb.) Loes."	"ACCEPTED"	
"f9950ecf-ce70-4493-aa57-5c8c1360ff2f"	"Chrysobalanus icaco subsp. atacorensis (A.Chev.) F.White"	"ACCEPTED"	
"5e1e5d70-ef69-4aef-8c2f-8666a4ef6a96"	"Parinari curatellifolia Planch. ex Benth."	"ACCEPTED"	"LC"
"20210709094848"	"Decalobanthus peltatus (L.) A.R.Simões & Staples"	"ACCEPTED"	
"20210709140406"	"Distimake dissectus (Jacq.) A.R.Simões & Staples"	"ACCEPTED"	
"d15931e0-a001-4f92-9d6d-e5f17b290515"	"Evolvulus alsinoides (L.) L."	"ACCEPTED"	
"0996b360-58a9-4560-b206-11f1f1cea91d"	"Evolvulus glomeratus Nees & Mart."	"ACCEPTED"	
"5052fa34-1dc6-44d9-bdf2-00f657720d1b"	"Ipomoea alba L."	"ACCEPTED"	
"39640e56-9f2b-48a9-bda3-10fed9588f90"	"Ipomoea aquatica Forssk."	"ACCEPTED"	
"d6cff490-d6f1-4cd5-a9d6-62b9dc4308c8"	"Ipomoea batatas (L.) Lam."	"ACCEPTED"	
"c683c72a-cc7f-4f5f-aa3b-a0ee473f663a"	"Ipomoea cairica (L.) Sweet"	"ACCEPTED"	
"85d503db-eb99-4279-a193-d3ee1b4a5fa7"	"Phyllanthus maderaspatensis var. frazieri Fosberg"	"ACCEPTED"	
"c5473fb9-59ec-4588-8c45-93475b720540"	"Phyllanthus maderaspatensis var. maderaspatensis"	"ACCEPTED"	
"bda8364a-0fac-4c6a-94bf-b25ec1461d81"	"Phyllanthus mckenziei Fosberg"	"ACCEPTED"	
"c2827735-541f-4ff1-a09d-0a987bdfbd99"	"Phyllanthus niruroides Müll.Arg."	"ACCEPTED"	
"19442c44-d71f-4793-8fce-78036ec847f0"	"Phyllanthus pervilleanus (Baill.) Müll.Arg."	"ACCEPTED"	"LC"
"32b28e7b-f45f-4c99-8952-db3eaed6e3e3"	"Phyllanthus tenellus Roxb."	"ACCEPTED"	
"600382a0-f1aa-491a-9702-279abe95e489"	"Phyllanthus urinaria L."	"ACCEPTED"	
"538201b5-98d4-4355-b340-9f855c86d2fd"	"Ricinus communis L."	"ACCEPTED"	
"f4fae087-de04-4584-b851-75212adc6f79"	"Wielandia elegans Baill."	"ACCEPTED"	"LC"
"2bb36c77-ae12-400f-a86d-93d2ad5a52c4"	"Abrus precatorius subsp. africanus Verdc."	"ACCEPTED"	
"3ff0545a-9123-487b-aba4-ad2f9f6dcced"	"Acacia confusa Merr."	"ACCEPTED"	"LC"
"c586e1a0-e01c-45cd-8079-8c03c2a2c344"	"Acacia mangium Willd."	"ACCEPTED"	
"a4799069-4afe-473b-b94e-53bd4ba6e1c7"	"Acacia mearnsii De Wild."	"ACCEPTED"	
"064526a1-5908-47c9-93a7-e9dfa4f792ad"	"Acacia polystachya A.Cunn. ex Benth."	"ACCEPTED"	
"c241882f-8b90-4002-935b-13d0eebc8056"	"Adenanthera microsperma Teijsm. & Binn."	"ACCEPTED"	
"c6e2ac26-75a0-4404-a7c9-10ac9160a147"	"Adenanthera pavonina L."	"ACCEPTED"	
"b04311f8-923a-46c0-8629-74f9472a2bab"	"Aeschynomene americana L."	"ACCEPTED"	
"6414775c-1121-4d05-ac40-a9acda3bb857"	"Afzelia cuanzensis Oliv."	"SYNONYM"	
"9ae693f1-6b76-4db8-83ff-a03807e4ede0"	"Ipomoea fistulosa Mart. ex Choisy"	"HOMOTYPIC_SYNONYM"	
"6ba9ed20-41e7-4b0c-b558-f3854ddc2090"	"Ipomoea hederifolia L."	"ACCEPTED"	
"c0cbaf51-ecb8-48b7-9390-659eb2b0716b"	"Ipomoea horsfalliae Hook."	"ACCEPTED"	
"ee63df85-7000-409b-9bd3-f5ba25a9ae50"	"Ipomoea indica (Burm.) Merr."	"ACCEPTED"	
"f47bd60d-8909-4e07-80de-6be7e0e08e70"	"Ipomoea littoralis (L.) Blume"	"ACCEPTED"	"LC"
"2797edde-79a1-49d0-9ed9-fd53e68c5096"	"Ipomoea mauritiana Jacq."	"ACCEPTED"	
"9d2ff0e9-50ff-42a1-a372-a04bea5ea1a2"	"Ipomoea nil (L.) Roth"	"ACCEPTED"	
"32b2f84a-40ad-400e-8965-968468d48ea1"	"Ipomoea obscura (L.) Ker Gawl."	"ACCEPTED"	
"d0b68749-b5d9-4d07-9985-6ccae748ba09"	"Ipomoea pes-caprae subsp. brasiliensis (L.) Ooststr."	"ACCEPTED"	
"cb7f16f2-1ca0-40a6-8782-b66fbbc1aace"	"Ipomoea quamoclit L."	"ACCEPTED"	
"c2fba28c-418e-4d1b-bdce-6b6d19042365"	"Ipomoea tricolor Cav."	"ACCEPTED"	
"51325144-f2ac-4ef4-b922-744d8421998f"	"Ipomoea venosa (Desr.) Roem. & Schult."	"ACCEPTED"	"LC"
"de1dd003-d1c4-42af-93af-23781af3d0a9"	"Ipomoea violacea L."	"ACCEPTED"	
"d6284d55-a707-4407-bfdf-60d32713f0c1"	"Porana volubilis Burm.fil."	"ACCEPTED"	
"1d0beb6a-897c-44e5-8e63-f73755e1af6d"	"Poranopsis paniculata (Roxb.) Roberty"	"ACCEPTED"	
"7038e926-755a-463c-9a06-5a77a45ad671"	"Stictocardia tiliifolia (Desr.) Hallier fil."	"SYNONYM"	
"027f7103-c4c1-4d8e-b86d-86f15386cd77"	"Kalanchoe blossfeldiana Poelln."	"ACCEPTED"	
"85c4f383-00c1-4bbf-b57e-72b8dc6832e5"	"Kalanchoe gastonis-bonnieri Raym.-Hamet & Perrier"	"ACCEPTED"	
"b94a81ca-9398-4914-b9fe-16f1347a1d46"	"Kalanchoe laxiflora Baker"	"ACCEPTED"	
"7a86d50e-830e-48c5-8e38-1dc268c79804"	"Kalanchoe pinnata (Lam.) Pers."	"ACCEPTED"	
"40c3d847-7da7-4cba-a971-3dfb7a8fc145"	"Benincasa hispida (Thunb.) Cogn."	"SYNONYM"	
"cb7965a3-cf8e-4363-a2a8-25ba46dbe159"	"Citrullus lanatus (Thunb.) Matsum. & Nakai"	"ACCEPTED"	
"6815997b-45ea-41d1-85e9-3938773c8d4b"	"Cucumis anguria L."	"ACCEPTED"	
"2d8d5b91-5298-4fca-a36e-b68caa9d5135"	"Cucumis melo L."	"ACCEPTED"	
"1616ffdf-e772-4a6b-9a80-0ea1e76960a0"	"Cucumis metuliferus E.Mey ex Naudin"	"DOUBTFUL"	
"6b55661e-3fe4-42eb-9b85-196c6f43534d"	"Cucumis sativus L."	"ACCEPTED"	
"f7e002bd-0a72-418c-9824-7271d285c9ed"	"Cucurbita maxima Duchesne"	"ACCEPTED"	
"2b656f95-cb28-4862-953e-ec0f494dff3f"	"Cucurbita moschata Duchesne"	"HOMOTYPIC_SYNONYM"	
"6ca4c09e-cedc-4f3d-8d90-342b792f74af"	"Cucurbita pepo L."	"ACCEPTED"	
"a4da5a32-3e5e-4ebf-9a26-0905fa45d67d"	"Lagenaria siceraria (Molina) Standl."	"ACCEPTED"	
"ac291674-78b0-419b-abdb-90f7bc34c8cd"	"Luffa acutangula (L.) Roxb."	"ACCEPTED"	
"6a4a32a9-22a4-4335-9ef8-8ca4da624123"	"Luffa cylindrica M.Roem."	"SYNONYM"	
"aeb2cfc5-8bde-4cf6-94b5-a7051bce46f7"	"Momordica charantia L."	"ACCEPTED"	
"9fca514f-a360-4ca3-8d63-8562b44ed8b4"	"Mukia maderaspatana (L.) M.Roem."	"HOMOTYPIC_SYNONYM"	
"012f8a27-01ae-4af1-abdb-7ba3d5ddcac0"	"Peponium sublitorale C.Jeffrey & J.S.Page"	"ACCEPTED"	
"0be84c3f-e278-4e26-9759-b0ae58e70c96"	"Peponium vogelii (Hook.fil.) Engl."	"ACCEPTED"	
"3878574b-ba98-43a0-ad31-5f52a5a5d1f5"	"Sechium edule (Jacq.) Sw."	"ACCEPTED"	
"b6f32057-9176-4bef-ac0e-96ae3e26de0a"	"Trichosanthes cucumerina L."	"ACCEPTED"	
"80700a34-8a58-486a-bb11-60c4b2de6aba"	"Dillenia ferruginea (Baill.) Gilg"	"ACCEPTED"	"NT"
"b9b43d45-861e-40fe-ba39-167196026055"	"Dillenia indica L."	"ACCEPTED"	
"3b857b93-8202-4451-b7d3-ca54b3a8977d"	"Dillenia suffruticosa (Griff.) Martelli"	"ACCEPTED"	
"d207d843-07ee-4762-b7c9-232877831e35"	"Shorea selanica (Wight & Arn.) Blume"	"ACCEPTED"	
"32ca8f53-646d-40a1-b698-f494b7a3b359"	"Vateriopsis seychellarum (Dyer) F.Heim"	"ACCEPTED"	"CR"
"19889d35-1e41-4a4c-993b-9ab1cf57cc7c"	"Diospyros blancoi A.DC."	"SYNONYM"	
"f63dc429-1ef3-46d3-b91b-b99c792f4dee"	"Diospyros boiviniana (Baill.) G.E.Schatz & Lowry"	"ACCEPTED"	
"0dc726aa-5808-47c1-beaf-4b7d6a9ba7fa"	"Diospyros nigra (J.F.Gmel.) Perrier"	"ACCEPTED"	
"916805c3-540c-401e-8025-44e67cdcf19a"	"Rhododendron indicum (L.) Sweet"	"ACCEPTED"	
"a91401a6-a3bd-4c93-8b56-c81ea3f2997b"	"Erythroxylum novogranatense (Morris) Hieron."	"ACCEPTED"	
"8097aa3f-92fe-45f7-92b7-968d30d519d0"	"Erythroxylum platycladum Bojer"	"ACCEPTED"	
"71432f59-6a65-4da7-9549-4e8db5da6f7d"	"Erythroxylum sechellarum O.E.Schulz"	"ACCEPTED"	"LC"
"c9915592-7f5f-422d-b5dc-c2f283e550dc"	"Acalypha claoxyloides Hutch."	"ACCEPTED"	
"da7c6bb5-5efd-46d6-9f97-ebd30e796690"	"Acalypha hispida Burm.f."	"ACCEPTED"	
"4a2c6e40-4a2b-4e4d-91be-c0aeadd30255"	"Acalypha indica L."	"ACCEPTED"	
"c90d0d45-66fa-4320-a95a-be03bc46d9a0"	"Acalypha wilkesiana Müll.Arg."	"ACCEPTED"	
"77b7f1c1-229e-4f52-8eaf-adfa80c48a5e"	"Aleurites moluccanus (L.) Willd."	"ACCEPTED"	
"e702771b-eec1-42c1-8b00-768c977ed52b"	"Breynia disticha J.R.Forst. & G.Forst."	"ACCEPTED"	
"fabd12c0-78f9-4e9f-b7f3-c272baa95389"	"Codiaeum variegatum (L.) Rumph. ex A.Juss."	"ACCEPTED"	
"2776f4f0-8f2b-4cf3-8e63-bc34cd2145e1"	"Drypetes riseleyi Airy Shaw"	"ACCEPTED"	"CR"
"57d48c2c-5b38-4694-90e8-ba3daea8afdf"	"Euphorbia lomi Rauh"	"ACCEPTED"	
"073f6905-18de-47ab-83a2-4db58e6b25ad"	"Euphorbia cyathophora Murray"	"HOMOTYPIC_SYNONYM"	
"8396d97e-1f05-4631-a4e5-df120f60194e"	"Euphorbia hirta L."	"ACCEPTED"	
"3b73a11e-aba9-4352-af77-e432fc9e282a"	""	""	
"0e358a22-a388-4c2d-b60f-4edcc380258a"	"Euphorbia indica Lam."	"ACCEPTED"	
"a4676eaa-90a3-42bd-bcbd-05eb8ba0a2eb"	"Euphorbia lactea Haw."	"ACCEPTED"	
"1ec30d04-d685-4bcb-9e05-8a7264cf966b"	"Euphorbia leucocephala Lotsy"	"ACCEPTED"	
"e423c856-8f5b-4744-8681-05bb54c07726"	"Euphorbia mertonii Fosberg"	"ACCEPTED"	
"4de9d44b-6dcb-4984-b531-f257dab948d0"	"Euphorbia milii var. splendens (Bojer ex Hook.) Ursch & Leandri"	"ACCEPTED"	
"55e66a63-5937-4e99-8c45-98d97ab23bff"	"Euphorbia peplus L."	"ACCEPTED"	
"0ed7ef9c-11bb-4990-a85b-6bad315f14cc"	"Euphorbia prostrata Aiton"	"ACCEPTED"	
"635d3ffe-b759-4b01-bc4c-3d59b8902347"	"Euphorbia pulcherrima Willd. ex Klotzsch"	"ACCEPTED"	
"71168945-afaa-4cce-96cc-6a422d26c557"	"Euphorbia pyrifolia Lam."	"ACCEPTED"	"LC"
"880f5dea-67d2-480d-bb07-9a0838a42371"	"Euphorbia stoddartii Fosberg"	"ACCEPTED"	
"6d780a4f-4103-4c09-9d5d-83d082aae16c"	"Euphorbia thymifolia L."	"ACCEPTED"	
"f2b3f932-6799-459d-9fec-153064bf1b4b"	"Euphorbia tirucalli L."	"ACCEPTED"	
"abbb2c7b-e958-4935-8363-ff03d6368a05"	"Euphorbia tithymaloides L."	"ACCEPTED"	
"a0ae21d0-23c2-4fec-9774-8221ae55dd63"	"Excoecaria benthamiana Hemsl."	"ACCEPTED"	"VU"
"f705d9e5-2bde-4492-8f8a-f187dff0bbda"	"Excoecaria cochinchinensis Lour."	"ACCEPTED"	
"cb178c2e-0d65-4daa-8d64-ed7e83d19215"	"Flueggea virosa (Roxb. ex Willd.) Royle"	"ACCEPTED"	
"e5634eb9-7bcf-46b6-b885-12c4a985872f"	"Hevea brasiliensis (Willd. ex A.Juss.) Müll.Arg."	"ACCEPTED"	"LC"
"b6fa2cfa-cb7c-43ed-a100-7f0556558ec3"	"Jatropha curcas L."	"ACCEPTED"	
"8c174367-18fd-477b-8d11-fc191b8c66c3"	"Jatropha integerrima Jacq."	"ACCEPTED"	
"f95a143d-39ce-40a5-b28c-279f3e80ea61"	"Jatropha multifida L."	"ACCEPTED"	
"f7375dda-f290-4c76-82c7-d3794c7c13a1"	"Jatropha podagrica Hook."	"ACCEPTED"	
"797b0afb-a99e-4233-a381-e9f153f47202"	"Manihot carthaginensis subsp. glaziovii (Müll.Arg.) Allem"	"ACCEPTED"	
"5df5d5e3-67fe-48f7-83bb-25bde70f0dbb"	"Manihot esculenta Crantz"	"ACCEPTED"	
"c929371d-c753-40e6-a4b4-3111089d68ed"	"Margaritaria anomala var. cheloniphorbe (Hutch.) Fosberg"	"SYNONYM"	"VU"
"21fd3b95-44c3-4e2e-a6f7-40af71cd8477"	"Orfilea neraudiana (Baill.) G.L.Webster"	"ACCEPTED"	
"e287da3f-bf18-40bd-8d39-b26881b2f89c"	"Phyllanthus acidus (L.) Skeels"	"ACCEPTED"	
"07895a41-7aa0-4b68-8c69-fab2c5c05f15"	"Phyllanthus amarus Schumach. & Thonn."	"ACCEPTED"	
"b7a95f15-fd4c-4317-80c2-4fae891b3409"	"Phyllanthus decipiens (Baill.) Müll.Arg."	"SYNONYM"	
"16d7664b-fadc-4686-aa4c-a505b9e83cf1"	"Albizia lebbeck (L.) Benth."	"ACCEPTED"	"LC"
"f0e22162-fb36-4f1a-a736-b53180babab9"	"Albizia saman (Jacq.) F.Muell."	"HOMOTYPIC_SYNONYM"	
"61480e53-a485-4a5f-896f-1bfa3b5991c5"	"Alysicarpus vaginalis (L.) DC."	"ACCEPTED"	
"8adfef0e-6cb6-4f26-bf4d-392ab2b1b479"	"Amherstia nobilis Wall."	"ACCEPTED"	
"18eaa439-12f9-49ef-a766-81ce8bd74198"	"Arachis hypogaea L."	"ACCEPTED"	
"903966e6-b488-4f0a-b5fb-c458a4b8345d"	"Bauhinia galpinii N.E.Br."	"ACCEPTED"	
"398b579d-a214-4084-b807-c6fe40c60e30"	"Bauhinia variegata L."	"ACCEPTED"	"LC"
"22c93106-fb65-473d-b78c-4740b3bdf5a4"	"Brownea coccinea subsp. capitella (Jacq.) D.Velázquez & G.Agostini"	"ACCEPTED"	
"6eb4a3f8-47d2-4f37-b619-f3c86e0fec2e"	"Brownea grandiceps Jacq."	"ACCEPTED"	
"dc16ac4c-6754-4c1c-9b7d-8ed31605d287"	"Caesalpinia pulcherrima (L.) Sw."	"ACCEPTED"	
"e5878da8-66a3-45f9-9327-bde3d6816d02"	"Cajanus cajan (L.) Millsp."	"DOUBTFUL"	
"2515ea81-5ad5-4097-b06f-9c13e26f6ed9"	"Calliandra haematocephala Hassk."	"ACCEPTED"	
"c4652e15-1298-44f0-acde-c6be1dc21a31"	"Calliandra surinamensis Benth."	"ACCEPTED"	
"1dceb4a5-ca3c-4495-8789-610b1d795c67"	"Calopogonium mucunoides Desv."	"ACCEPTED"	
"f6eda218-cfc9-4a21-a1eb-893da2b261a4"	"Canavalia cathartica Thouars"	"ACCEPTED"	
"6b391b9e-10ed-496b-bdba-3e48d31905af"	"Canavalia ensiformis (L.) DC."	"ACCEPTED"	
"268193a4-e72f-4267-b0cb-11b199eb526c"	"Canavalia gladiata (Jacq.) DC."	"ACCEPTED"	
"f7c5cab9-bcb4-41b2-bb6f-efbb9dc728f8"	"Canavalia rosea (Sw.) DC."	"ACCEPTED"	"LC"
"fe5d2495-071c-4d2c-965b-be545d7e049c"	"Cassia fistula L."	"ACCEPTED"	
"cb9f8869-1216-4c40-8e01-be9162c91143"	"Tephrosia noctiflora Bojer ex Baker"	"ACCEPTED"	
"e187cfdf-df12-4fba-acd3-59ea1da83332"	"Tephrosia pumila var. aldabrensis (J.R.Drumm. & Hemsl.) Bosman & A.J.P.deHaas"	"ACCEPTED"	
"8a5cc79e-b4fa-4b7a-97c2-34e2255e5e70"	"Tephrosia purpurea (L.) Pers."	"ACCEPTED"	
"7f4a2338-68fc-444a-adb9-a9a9bf03b78c"	"Cassia grandis L.f."	"ACCEPTED"	
"54d44de5-40cb-4702-b9d4-305de683a1bd"	"Cassia javanica subsp. agnes (de Wit) K.Larsen"	"ACCEPTED"	
"1a47e67d-ce3e-46e9-93bd-e00ce3de1f7d"	"Cassia javanica subsp. javanica"	"ACCEPTED"	
"d22c1dcd-8ace-481b-b4ec-9cb539f7b8f7"	"Cassia javanica subsp. nodosa (Buch.-Ham. ex Roxb.) K.Larsen & S.S.Larsen"	"SYNONYM"	
"459d353b-e55b-4530-976e-5d449e4b3fb9"	"Cassia roxburghii DC."	"ACCEPTED"	
"012e62a0-c068-4a37-8cb7-2ace238358e8"	"Centrosema pubescens Benth."	"ACCEPTED"	
"16e50f9a-204d-421a-84f8-2bc53f2649ce"	"Chamaecrista aldabrensis (Hemsl.) F.Friedmann"	"DOUBTFUL"	
"91f15f94-1c22-420f-a3f9-465846b4fbe1"	"Chamaecrista telfairiana (Hook.f.) Lock"	"ACCEPTED"	
"eaaccac0-3201-4b4f-ab02-443eaae28948"	"Clitoria ternatea L."	"ACCEPTED"	
"b8db273e-6c20-48ad-bc06-608f757bbcff"	"Crotalaria berteroana DC."	"ACCEPTED"	
"90757cfe-5384-4af2-8bb8-1371060730cb"	"Crotalaria juncea L."	"ACCEPTED"	
"e118efc1-8438-4493-9d23-520ede5329e9"	"Crotalaria laburnifolia L."	"ACCEPTED"	
"cdd79a11-c55f-4ef7-bfcf-a7d23f1fa950"	"Crotalaria laburnoides Klotzsch"	"ACCEPTED"	"LC"
"fe9d2ef5-76ce-469a-b4bd-ee5ffef11868"	"Crotalaria pallida Aiton"	"ACCEPTED"	
"34c9224a-897e-42e2-ab9a-88a7165a1778"	"Crotalaria retusa L."	"ACCEPTED"	
"fa3df27a-80fd-4950-a771-763b769ed168"	"Crotalaria trichotoma Bojer"	"ACCEPTED"	
"25a379cb-1544-42e4-96aa-d8f7fd60f06f"	"Crotalaria verrucosa L."	"ACCEPTED"	
"f1d458ac-548f-4760-8532-71aea13dc4d6"	"Cynometra cauliflora L."	"ACCEPTED"	
"8a1221b5-91f0-4b58-a046-d9d833c92c6f"	"Delonix regia (Bojer ex Hook.) Raf."	"ACCEPTED"	"LC"
"ecbe29ad-78d2-4ad8-bee9-9b921bb25064"	"Dendrolobium umbellatum (L.) Benth."	"ACCEPTED"	"LC"
"67bb5917-721d-4b07-a0bc-3df026d0ced5"	"Derris trifoliata Lour."	"ACCEPTED"	
"0825f436-3db9-41e3-ab96-ccd45b4395be"	"Desmanthus virgatus (L.) Willd."	"ACCEPTED"	
"053bea39-31c6-4ca4-a1c2-15c5238a830b"	"Desmodium adscendens (Sw.) DC."	"HOMOTYPIC_SYNONYM"	"LC"
"311e202c-725b-48cd-8824-8772f95e6771"	"Desmodium cajanifolium (Kunth) DC."	"ACCEPTED"	
"4fdb04f7-7d61-4243-a986-3db64f019962"	"Desmodium gangeticum (L.) DC."	"HOMOTYPIC_SYNONYM"	
"7f5b0a77-4ac6-45b0-abe8-3f8e2605db94"	"Desmodium heterocarpon (L.) DC."	"HOMOTYPIC_SYNONYM"	
"93654199-0e6a-454a-b99f-73b9c2428f21"	"Desmodium incanum (Sw.) DC."	"ACCEPTED"	
"d2f80942-2fdf-42a0-9b30-94811a268bb5"	"Desmodium ramosissimum G.Don"	"HOMOTYPIC_SYNONYM"	
"01936ac4-38f5-485b-9f25-2e7a7696c2d0"	"Desmodium triflorum (L.) DC."	"HOMOTYPIC_SYNONYM"	
"3ccf8067-443f-4e4c-be9b-d06c98849480"	"Dipteryx odorata (Aubl.) Willd."	"HOMOTYPIC_SYNONYM"	
"6a0c13d2-0b65-4c9f-8016-0ba164cf138b"	"Dipteryx punctata (S.F.Blake) Amshoff"	"ACCEPTED"	
"1baaf534-0352-46a1-98c0-c98b8d85158f"	"Entada rheedei Spreng."	"ACCEPTED"	
"56c9ef81-696a-45d6-a044-caee83c48024"	"Erythrina corallodendron L."	"ACCEPTED"	
"57d53cfd-e469-4ec7-b1ec-843106d3898f"	"Erythrina crista-galli L."	"ACCEPTED"	
"3605d0d9-c118-4939-9bcf-fa5f39978223"	"Erythrina variegata L."	"ACCEPTED"	"LC"
"d55016d0-fda2-4d9e-a8af-cec9fbcf0243"	"Falcataria moluccana (Miq.) Barneby & J.W.Grimes"	"SYNONYM"	
"60c50efa-8017-4213-a46e-691e0fd4c5f8"	"Flemingia strobilifera (L.) R.Br."	"SYNONYM"	
"ee5d7aa2-8b06-44bf-adf2-5b3869f079db"	"Gagnebina microcephala (Renvoize) Villiers"	"ACCEPTED"	
"cd44095f-32ac-477a-ac36-fb9011f901bf"	"Gliricidia sepium (Jacq.) Kunth ex Walp."	"DOUBTFUL"	
