"taxonID"	"acceptedNameUsageID"	"scientificName"	"nameAccordingTo"	"kingdom"	"phylum"	"class"	"order"	"family"	"genericName"	"specificEpithet"	"infraspecificEpithet"	"taxonRank"	"vernacularName"	"taxonomicStatus"	"nomenclaturalStatus"	"taxonRemarks"	"informationWithheld"	"taxon_group_id"	"taxon_group"	"taxon_mesogroup"	"taxon_macrogroup"	"synonyms"	"isMarine"	"isFreshwater"	"isTerrestrial"	"isInvasive"	"lifeForm"	"habitatUse"	"species_short"	"lifeStageNat"	"occurrenceStatusNat"	"establishmentMeansNat"	"degreeOfEstablishmentNat"	"threatStatusNat"	"gbifID"	"iucnID"	"gbifNameUsage"	"gbifStatus"	"threatStatusGlobal"	"taxon_group_s"	"taxon_group_concat"	"isNative"	"isEndemic"	"isEndemicPaleo"	"isIntroduced"	"isThreatenedNat"	"isThreatenedGlobal"
"023f8449-4ead-4885-83a0-e45e41141e1d"	"023f8449-4ead-4885-83a0-e45e41141e1d"	"Urena sinuata L."	""	"Plantae"	"Tracheophyta"	"Asteropsida"	"Malvales"	"Malvaceae"	"Urena"	"sinuata"	""	""	"Herbe à paniers, Hérisson rouge"	"ACCEPTED"	""	""	""	10	"Dicotyledon"	"Seed plants"	"Vascular plants"	"Urena lobata L. subsp. sinuata (L.) Borss. Waalk."	0	0	1	1	"Ht|ground herbs|Ht|Strates inférieures (understorey) [Inf]"	"Road,Second"	"Urena sinuata "	"adult"	"present"	"introduced"	"colonising"	""	3152251		"Urena sinuata L."	"HOMOTYPIC_SYNONYM"	""	"10 | Dicotyledon | Malvaceae"	"10 | Vascular plants | Seed plants | Dicotyledon"	0	0	0	1	0	0
"1ba8528c-1a1e-4bb9-8b4e-b5dfdb00e838"	"1ba8528c-1a1e-4bb9-8b4e-b5dfdb00e838"	"Waltheria indica L."	""	"Plantae"	"Tracheophyta"	"Asteropsida"	"Malvales"	"Malvaceae"	"Waltheria"	"indica"	""	""	"Guimauve"	"ACCEPTED"	""	""	""	10	"Dicotyledon"	"Seed plants"	"Vascular plants"		0	0	1	1	"Ht|ground herbs|Ht|Strates inférieures (understorey) [Inf]"	"Road,Second"	"Waltheria indica "	"adult"	"present"	"introduced"	"colonising"	""	5406665		"Waltheria indica L."	"ACCEPTED"	""	"10 | Dicotyledon | Malvaceae"	"10 | Vascular plants | Seed plants | Dicotyledon"	0	0	0	1	0	0
"e644039d-fe54-48d2-bca3-b0cbff671d5d"	"e644039d-fe54-48d2-bca3-b0cbff671d5d"	"Medusagyne oppositifolia Baker"	""	"Plantae"	"Tracheophyta"	"Asteropsida"	"Malpighiales"	"Medusagynaceae"	"Medusagyne"	"oppositifolia"	""	""	"Bois medus, Bwa mediz, Bwamediz, Jellyfish tree"	"ACCEPTED"	""	"Medusagyne oppositifolia (Jellyfish Tree) Status: Critically Endangered B1ab(i,ii,iv,v)+2ab(i,ii,iv,v); C2a(ii) ver 3.1 , Pop. trend: decreasing"	"Highly sensitive: denaturated coordinate to 0.01dd (ca.1km), and removing data from fields locality, location, date, specimen number"	10	"Dicotyledon"	"Seed plants"	"Vascular plants"		0	0	1	0	"A|trees|A|Strates supérieures (overstorey) [Sup]"	"Glacis"	"Medusagyne oppositifolia "	""	"present"	"nativeEndemicPaleo"	""	"CR"	3880530	37781	"Medusagyne oppositifolia Baker"	"ACCEPTED"	"CR"	"10 | Dicotyledon | Medusagynaceae"	"10 | Vascular plants | Seed plants | Dicotyledon"	1	1	1	0	1	1
"27a8dccc-ccde-453a-af46-7e9c72cc5a6e"	"27a8dccc-ccde-453a-af46-7e9c72cc5a6e"	"Heterotis buettneriana (Cogn. ex Büttner) Jacq.-Fél."	""	"Plantae"	"Tracheophyta"	"Asteropsida"	"Myrtales"	"Melastomataceae"	"Heterotis"	"buettneriana"	""	""	"Dissotis, Lalyann watouk, Pink lady"	"ACCEPTED"	""	""	""	10	"Dicotyledon"	"Seed plants"	"Vascular plants"	"Dissotis rotundifolia (Sm.) Triana|Heterotis rotundifolia (Sm.) Jacq.-Fél."	0	0	1	1	"Htp|prostrate creepers|Htp|Strates inférieures (understorey) [Inf]"	"Garden,Road"	"Heterotis buettneriana "	"adult"	"present"	"introduced"	"colonising"	""	8427489		"Heterotis buettneriana (Cogn. ex Büttner) Jac.-Fél."	"ACCEPTED"	""	"10 | Dicotyledon | Melastomataceae"	"10 | Vascular plants | Seed plants | Dicotyledon"	0	0	0	1	0	0
"559317be-f6b6-4afc-b9dc-d25ff18c1911"	"559317be-f6b6-4afc-b9dc-d25ff18c1911"	"Melastoma malabathricum L. subsp. malabathricum"	""	"Plantae"	"Tracheophyta"	"Asteropsida"	"Myrtales"	"Melastomataceae"	"Melastoma"	"malabathricum"	"malabathricum"	"subsp."	"Indian rhododendron, Watouk"	"ACCEPTED"	""	"Two subspecies are distinguished in the 2001 revision of the genus; only the type subspecies is reported in Seychelles"	""	10	"Dicotyledon"	"Seed plants"	"Vascular plants"	"Melastoma sechellarum Naud."	0	0	1	0	"ar|shrubs|ar|Strates inférieures (understorey) [Inf]"	"Glacis,Second"	"Melastoma malabathricum subsp. malabathricum"	""	"present"	"native"	""	""	5834766		"Melastoma malabathricum subsp. malabathricum"	"ACCEPTED"	""	"10 | Dicotyledon | Melastomataceae"	"10 | Vascular plants | Seed plants | Dicotyledon"	1	0	0	0	0	0
"864aff38-c0bf-4bb8-85ba-703027e456c6"	"864aff38-c0bf-4bb8-85ba-703027e456c6"	"Memecylon caeruleum Jack"	""	"Plantae"	"Tracheophyta"	"Asteropsida"	"Myrtales"	"Melastomataceae"	"Memecylon"	"caeruleum"	""	""	"Blue strawberry, Bois démon, Bwa demon, Bwademon"	"ACCEPTED"	""	""	""	10	"Dicotyledon"	"Seed plants"	"Vascular plants"	"Memecylon floribundum Blume"	0	0	1	1	"ar|shrubs|ar|Strates inférieures (understorey) [Inf]"	"Garden,Second,Glacis"	"Memecylon caeruleum "	"adult"	"present"	"introduced"	"colonising"	""	3867900		"Memecylon caeruleum Jack"	"ACCEPTED"	""	"10 | Dicotyledon | Melastomataceae"	"10 | Vascular plants | Seed plants | Dicotyledon"	0	0	0	1	0	0
"2d65f7b9-f0eb-4e82-9219-7dc1dd345041"	"2d65f7b9-f0eb-4e82-9219-7dc1dd345041"	"Memecylon elaeagni Blume"	""	"Plantae"	"Tracheophyta"	"Asteropsida"	"Myrtales"	"Melastomataceae"	"Memecylon"	"elaeagni"	""	""	"Bois calou, Bwa kalou, Bwakalou"	"ACCEPTED"	""	"Memecylon elaeagni Status: Least Concern ver 3.1 , Pop. trend: stable; Memecylon eleagni Blume [orth. error] (IUCN red list)"	""	10	"Dicotyledon"	"Seed plants"	"Vascular plants"		0	0	1	0	"ar|shrubs|ar|Strates inférieures (understorey) [Inf]"	"Glacis"	"Memecylon elaeagni "	""	"present"	"nativeEndemic"	""	"LC"	3866957	30518	"Memecylon elaeagni Blume"	"ACCEPTED"	"LC"	"10 | Dicotyledon | Melastomataceae"	"10 | Vascular plants | Seed plants | Dicotyledon"	1	1	0	0	0	0
"cb2573d7-5377-41ce-bcdb-cbd38927319f"	"cb2573d7-5377-41ce-bcdb-cbd38927319f"	"Memecylon umbellatum Burm.f."	""	"Plantae"	"Tracheophyta"	"Asteropsida"	"Myrtales"	"Melastomataceae"	"Memecylon"	"umbellatum"	""	""	""	"ACCEPTED"	""	""	""	10	"Dicotyledon"	"Seed plants"	"Vascular plants"		0	0	1	0	"Ad|sub-canopy trees|A|Strates supérieures (overstorey) [Sup]"	"Garden"	"Memecylon umbellatum "	"adult"	"present"	"introduced"	"casual"	""	3863519		"Memecylon umbellatum Burm.fil."	"ACCEPTED"	""	"10 | Dicotyledon | Melastomataceae"	"10 | Vascular plants | Seed plants | Dicotyledon"	0	0	0	1	0	0
"20210708165006"	"20210708165006"	"Miconia crenata (Vahl) Michelang."	""	"Plantae"	"Tracheophyta"	"Asteropsida"	"Myrtales"	"Melastomataceae"	"Miconia"	"crenata"	""	""	""	"ACCEPTED"	""	""	""	10	"Dicotyledon"	"Seed plants"	"Vascular plants"	"Clidemia hirta (L.) D.Don"	0	0	1	1	"ar|shrubs|ar|Strates inférieures (understorey) [Inf]"	"Montane,Submont,Lowland,Wetland,Glacis,Coastal,Second,Road,Garden"	"Miconia crenata "	"adult"	"present"	"introduced"	"colonising"	""	9404220		"Miconia crenata (Vahl) Michelang."	"ACCEPTED"	""	"10 | Dicotyledon | Melastomataceae"	"10 | Vascular plants | Seed plants | Dicotyledon"	0	0	0	1	0	0
"20220420124748"	"20220420124748"	"Pleroma urvilleanum (DC.) P.J.F.Guim. & Michelang."	""	"Plantae"	"Tracheophyta"	"Asteropsida"	"Myrtales"	"Melastomataceae"	"Pleroma"	"urvilleanum"	""	""	""	"ACCEPTED"	""	"Based on ISSG, the species present in Seychelles, that was unidentified in the Flora of Friedmann, seems to be the same that is also invasive in La Réunion: http://issg.org/database/species/ecology.asp?si=1280&fr=1&sts=&lang=EN"	""	10	"Dicotyledon"	"Seed plants"	"Vascular plants"	"Tibouchina sp. Friedmann|Tibouchina urvilleana (DC.) Cogn"	0	0	1	1	"ar|shrubs|ar|Strates inférieures (understorey) [Inf]"	"Garden,Road"	"Pleroma urvilleanum "	"adult"	"present"	"introduced"	"colonising"	""	10863132		"Pleroma urvilleanum (DC.) P.J.F.Guim. & Michelang."	"ACCEPTED"	""	"10 | Dicotyledon | Melastomataceae"	"10 | Vascular plants | Seed plants | Dicotyledon"	0	0	0	1	0	0
"e1a902d8-3d62-4973-a09e-58c36a75f39e"	"e1a902d8-3d62-4973-a09e-58c36a75f39e"	"Brosimum alicastrum Sw."	""	"Plantae"	"Tracheophyta"	"Asteropsida"	"Rosales"	"Moraceae"	"Brosimum"	"alicastrum"	""	""	"Arbre à lait"	"ACCEPTED"	""	""	""	10	"Dicotyledon"	"Seed plants"	"Vascular plants"		0	0	1	0	"A|trees|A|Strates supérieures (overstorey) [Sup]"	"Garden"	"Brosimum alicastrum "	"adult"	"present"	"introduced"	"casual"	""	2984660		"Brosimum alicastrum Sw."	"ACCEPTED"	""	"10 | Dicotyledon | Moraceae"	"10 | Vascular plants | Seed plants | Dicotyledon"	0	0	0	1	0	0
"90ec976b-e06d-4c27-958c-28a6816f8d72"	"90ec976b-e06d-4c27-958c-28a6816f8d72"	"Ficus benghalensis L."	""	"Plantae"	"Tracheophyta"	"Asteropsida"	"Rosales"	"Moraceae"	"Ficus"	"benghalensis"	""	""	"Banyan, Lafouche multipliant, Miltipliyan, Multipliant"	"ACCEPTED"	""	""	""	10	"Dicotyledon"	"Seed plants"	"Vascular plants"		0	0	1	0	"A|trees|A|Strates supérieures (overstorey) [Sup]"	"Garden"	"Ficus benghalensis "	"adult"	"present"	"introduced"	"casual"	""	5361919		"Ficus benghalensis L."	"ACCEPTED"	""	"10 | Dicotyledon | Moraceae"	"10 | Vascular plants | Seed plants | Dicotyledon"	0	0	0	1	0	0
"c42fcb87-bcce-4e71-8a8d-cf4591e87673"	"c42fcb87-bcce-4e71-8a8d-cf4591e87673"	"Ficus benjamina L."	""	"Plantae"	"Tracheophyta"	"Asteropsida"	"Rosales"	"Moraceae"	"Ficus"	"benjamina"	""	""	"Afouche batard blanc, Ceylon willow, Java fig, Lafous batar blan"	"ACCEPTED"	""	""	""	10	"Dicotyledon"	"Seed plants"	"Vascular plants"		0	0	1	0	"Ad|sub-canopy trees|A|Strates supérieures (overstorey) [Sup]"	"Garden"	"Ficus benjamina "	"adult"	"present"	"introduced"	"casual"	""	5361932		"Ficus benjamina L."	"ACCEPTED"	""	"10 | Dicotyledon | Moraceae"	"10 | Vascular plants | Seed plants | Dicotyledon"	0	0	0	1	0	0
"9983f64e-b226-4575-8e6b-078218e1f862"	"9983f64e-b226-4575-8e6b-078218e1f862"	"Ficus bojeri Baker"	""	"Plantae"	"Tracheophyta"	"Asteropsida"	"Rosales"	"Moraceae"	"Ficus"	"bojeri"	""	""	"Lafous, Lafous dive"	"ACCEPTED"	""	"Ficus bojeri Status: Vulnerable D2 ver 2.3 (needs updating). Described by Baker as endemic to Seychelles. Berg considered it conspecific with Madagascan F. brachyclada, shifting status fron end to ind, but Rafidison (2011) rectified back to end status."	""	10	"Dicotyledon"	"Seed plants"	"Vascular plants"		0	0	1	0	"Ad|sub-canopy trees|A|Strates supérieures (overstorey) [Sup]"	"Montane,Submont"	"Ficus bojeri "	""	"present"	"nativeEndemic"	""	"VU"	5571810	30517	"Ficus bojeri Baker"	"SYNONYM"	"VU"	"10 | Dicotyledon | Moraceae"	"10 | Vascular plants | Seed plants | Dicotyledon"	1	1	0	0	1	1
"abd15558-9d25-45c6-8639-98b087894d12"	"abd15558-9d25-45c6-8639-98b087894d12"	"Ficus carica L."	""	"Plantae"	"Tracheophyta"	"Asteropsida"	"Rosales"	"Moraceae"	"Ficus"	"carica"	""	""	"Fig, Figuier"	"ACCEPTED"	""	""	""	10	"Dicotyledon"	"Seed plants"	"Vascular plants"		0	0	1	0	"Ad|sub-canopy trees|A|Strates supérieures (overstorey) [Sup]"	"Garden"	"Ficus carica "	"adult"	"present"	"introduced"	"casual"	""	5361909		"Ficus carica L."	"ACCEPTED"	""	"10 | Dicotyledon | Moraceae"	"10 | Vascular plants | Seed plants | Dicotyledon"	0	0	0	1	0	0
"5d6f3337-1e05-4671-b225-fb0a2eb9c5b6"	"5d6f3337-1e05-4671-b225-fb0a2eb9c5b6"	"Ficus densifolia Miq."	""	"Plantae"	"Tracheophyta"	"Asteropsida"	"Rosales"	"Moraceae"	"Ficus"	"densifolia"	""	""	""	"ACCEPTED"	""	""	""	10	"Dicotyledon"	"Seed plants"	"Vascular plants"		0	0	1	0	"A|trees|A|Strates supérieures (overstorey) [Sup]"	"Submont"	"Ficus densifolia "	""	"present"	"native"	""	"CR"	5572552		"Ficus densifolia Miq."	"ACCEPTED"	""	"10 | Dicotyledon | Moraceae"	"10 | Vascular plants | Seed plants | Dicotyledon"	1	0	0	0	1	0
"9b05d48b-0726-4e08-ba2d-f7af71dbaddb"	"9b05d48b-0726-4e08-ba2d-f7af71dbaddb"	"Ficus elastica Roxb. ex Hornem."	""	"Plantae"	"Tracheophyta"	"Asteropsida"	"Rosales"	"Moraceae"	"Ficus"	"elastica"	""	""	"Rubber tree"	"ACCEPTED"	""	""	""	10	"Dicotyledon"	"Seed plants"	"Vascular plants"		0	0	1	0	"A|trees|A|Strates supérieures (overstorey) [Sup]"	"Garden"	"Ficus elastica "	"adult"	"present"	"introduced"	"casual"	""	5361903		"Ficus elastica Roxb. ex Hornem."	"HOMOTYPIC_SYNONYM"	""	"10 | Dicotyledon | Moraceae"	"10 | Vascular plants | Seed plants | Dicotyledon"	0	0	0	1	0	0
"2fa4e64c-70fc-425e-a12d-61d0c28d59f8"	"2fa4e64c-70fc-425e-a12d-61d0c28d59f8"	"Ficus lutea Vahl"	""	"Plantae"	"Tracheophyta"	"Asteropsida"	"Rosales"	"Moraceae"	"Ficus"	"lutea"	""	""	"Afouche grande feuille, Afouche rouge, La fouche grand feuille, Lafouche rouge, Lafous gran fey"	"ACCEPTED"	""	""	""	10	"Dicotyledon"	"Seed plants"	"Vascular plants"	"Ficus nautarum Baker"	0	0	1	0	"A|trees|A|Strates supérieures (overstorey) [Sup]"	"Lowland,Raised"	"Ficus lutea "	""	"present"	"native"	""	"LC"	5571832	146435575	"Ficus lutea Vahl"	"ACCEPTED"	"LC"	"10 | Dicotyledon | Moraceae"	"10 | Vascular plants | Seed plants | Dicotyledon"	1	0	0	0	0	0
"1248f2aa-13d9-4b67-8d02-96760ae674df"	"1248f2aa-13d9-4b67-8d02-96760ae674df"	"Ficus microcarpa L.f."	""	"Plantae"	"Tracheophyta"	"Asteropsida"	"Rosales"	"Moraceae"	"Ficus"	"microcarpa"	""	""	"Arbre de l'Intendance"	"ACCEPTED"	""	""	""	10	"Dicotyledon"	"Seed plants"	"Vascular plants"	"Ficus retusa L. var. nitida (Thunb.) King"	0	0	1	0	"A|trees|A|Strates supérieures (overstorey) [Sup]"	"Garden,Road"	"Ficus microcarpa "	"adult"	"present"	"introduced"	"colonising"	""	7467639		"Ficus microcarpa L.fil."	"ACCEPTED"	""	"10 | Dicotyledon | Moraceae"	"10 | Vascular plants | Seed plants | Dicotyledon"	0	0	0	1	0	0
"80e484ee-baf7-49e8-9913-922a8ff71fd2"	"80e484ee-baf7-49e8-9913-922a8ff71fd2"	"Ficus pumila L."	""	"Plantae"	"Tracheophyta"	"Asteropsida"	"Rosales"	"Moraceae"	"Ficus"	"pumila"	""	""	"Creeping fig"	"ACCEPTED"	""	""	""	10	"Dicotyledon"	"Seed plants"	"Vascular plants"		0	0	1	1	"Lroot|tree trunk climbers|Lroot|Strates inférieures (understorey) [Inf]"	"Garden"	"Ficus pumila "	"adult"	"present"	"introduced"	"casual"	""	5361930		"Ficus pumila L."	"ACCEPTED"	""	"10 | Dicotyledon | Moraceae"	"10 | Vascular plants | Seed plants | Dicotyledon"	0	0	0	1	0	0
"31b8c76d-bfb3-4d9a-b566-20a1bcb2d742"	"31b8c76d-bfb3-4d9a-b566-20a1bcb2d742"	"Ficus reflexa Thunb. subsp. aldabrensis (Baker) C.C.Berg"	""	"Plantae"	"Tracheophyta"	"Asteropsida"	"Rosales"	"Moraceae"	"Ficus"	"reflexa"	"aldabrensis"	"subsp."	"Afouche"	"ACCEPTED"	""	""	""	10	"Dicotyledon"	"Seed plants"	"Vascular plants"	"Ficus aldabrensis Baker"	0	0	1	0	"A|trees|A|Strates supérieures (overstorey) [Sup]"	"Raised"	"Ficus reflexa subsp. aldabrensis"	""	"present"	"native"	""	""	5571617		"Ficus reflexa subsp. aldabrensis (Baker) C.C.Berg"	"ACCEPTED"	""	"10 | Dicotyledon | Moraceae"	"10 | Vascular plants | Seed plants | Dicotyledon"	1	0	0	0	0	0
"3ed583be-773a-4141-bd06-ba1ad3bf2a40"	"3ed583be-773a-4141-bd06-ba1ad3bf2a40"	"Ficus reflexa Thunb. subsp. sechellensis (Baker) C.C.Berg"	""	"Plantae"	"Tracheophyta"	"Asteropsida"	"Rosales"	"Moraceae"	"Ficus"	"reflexa"	"sechellensis"	"subsp."	"Afouche petite feuille, Lafous pti fey"	"ACCEPTED"	""	""	""	10	"Dicotyledon"	"Seed plants"	"Vascular plants"	"Ficus rubra Vahl var. sechellensis Baker|Ficus sechellarum Summerh."	0	0	1	0	"A|trees|A|Strates supérieures (overstorey) [Sup]"	"Glacis"	"Ficus reflexa subsp. sechellensis"	""	"present"	"nativeEndemic"	""	"VU"	5571612	34274	"Ficus reflexa subsp. sechellensis (Baker) C.C.Berg"	"ACCEPTED"	"VU"	"10 | Dicotyledon | Moraceae"	"10 | Vascular plants | Seed plants | Dicotyledon"	1	1	0	0	1	1
"593a7c8f-eb4a-4558-9c41-af55c64ac436"	"593a7c8f-eb4a-4558-9c41-af55c64ac436"	"Ficus rubra Vahl"	""	"Plantae"	"Tracheophyta"	"Asteropsida"	"Rosales"	"Moraceae"	"Ficus"	"rubra"	""	""	"Lafouche, Lafouche petite feuille, Lafous, Multipliant petite feuille"	"ACCEPTED"	""	""	""	10	"Dicotyledon"	"Seed plants"	"Vascular plants"	"Ficus avi-avi Blume|Ficus consimilis Baker|Ficus pyrifolia Lam."	0	0	1	0	"A|trees|A|Strates supérieures (overstorey) [Sup]"	"Lowland,Raised"	"Ficus rubra "	""	"present"	"native"	""	"LC"	5571221	68122860	"Ficus rubra Vahl"	"ACCEPTED"	"LC"	"10 | Dicotyledon | Moraceae"	"10 | Vascular plants | Seed plants | Dicotyledon"	1	0	0	0	0	0
"0ddfd2f4-7b55-4e36-8bbe-fc19ff41d4a6"	"0ddfd2f4-7b55-4e36-8bbe-fc19ff41d4a6"	"Maillardia pendula Fosberg "	""	"Plantae"	"Tracheophyta"	"Asteropsida"	"Rosales"	"Moraceae"	"Maillardia"	"pendula"	""	""	""	"ACCEPTED"	""	"The original description of M. pendula explicitely distinguishes it from M. montana based on the fruit shape. IUCN also retains the plant as endemic to Seychelles (rejects synonymy with M. montana). The ecology also suggests that M. pendula could well be distinct. Thus we keep M. pendula as endemic to Seychelles. Although Berg (1988) recombined it in the genus Trophis according, a recent study maintain it in the genus Maillardia: I https://doi.org/10.1002/tax.12526"	""	10	"Dicotyledon"	"Seed plants"	"Vascular plants"		0	0	1	0	"Ad|sub-canopy trees|A|Strates supérieures (overstorey) [Sup]"	"Raised"	"Maillardia pendula "	""	"present"	"nativeEndemic"	""	"CR"	3763919	37575	"Maillardia pendula Fosberg"	"SYNONYM"	"CR"	"10 | Dicotyledon | Moraceae"	"10 | Vascular plants | Seed plants | Dicotyledon"	1	1	0	0	1	1
"9ea7a524-ea3b-496d-a382-fbee89b86dd9"	"9ea7a524-ea3b-496d-a382-fbee89b86dd9"	"Milicia excelsa (Welw.) C.C.Berg"	""	"Plantae"	"Tracheophyta"	"Asteropsida"	"Rosales"	"Moraceae"	"Milicia"	"excelsa"	""	""	"Iroko, Mvuli"	"ACCEPTED"	""	""	""	10	"Dicotyledon"	"Seed plants"	"Vascular plants"	"Chlorophora excelsa (Welw.) Benth."	0	0	1	0	"A|trees|A|Strates supérieures (overstorey) [Sup]"	"Garden,Submont"	"Milicia excelsa "	"adult"	"present"	"introduced"	"casual"	""	3763589		"Milicia excelsa (Welw.) C.C.Berg"	"ACCEPTED"	""	"10 | Dicotyledon | Moraceae"	"10 | Vascular plants | Seed plants | Dicotyledon"	0	0	0	1	0	0
"dcef6055-4ee7-494d-8621-8211c80b7b1e"	"dcef6055-4ee7-494d-8621-8211c80b7b1e"	"Morus indica L."	""	"Plantae"	"Tracheophyta"	"Asteropsida"	"Rosales"	"Moraceae"	"Morus"	"indica"	""	""	"Indian mulberry, Mulberry, Murier"	"ACCEPTED"	""	"We follow Vijayan (2011) to consider M. indica at species level"	""	10	"Dicotyledon"	"Seed plants"	"Vascular plants"	"Morus alba L. var. indica (L.) Bureau"	0	0	1	0	"Ad|sub-canopy trees|A|Strates supérieures (overstorey) [Sup]"	"Garden"	"Morus indica "	"adult"	"present"	"introduced"	"casual"	""	5569978		"Morus indica L."	"HETEROTYPIC_SYNONYM"	""	"10 | Dicotyledon | Moraceae"	"10 | Vascular plants | Seed plants | Dicotyledon"	0	0	0	1	0	0
"d9430b96-b8cd-442e-8276-98d32d32ebe8"	"d9430b96-b8cd-442e-8276-98d32d32ebe8"	"Trilepisium gymnandrum (Baker) J.Gerlach"	""	"Plantae"	"Tracheophyta"	"Asteropsida"	"Rosales"	"Moraceae"	"Trilepisium"	"gymnandrum"	""	""	"Bosquéa, Bouskiya"	"ACCEPTED"	""	"Described as a Seychelles endemic Bosqueia gymnandra Baker 1877 but referred to Trilepisium madagascariense by Berg 1977. Subsequently gymnandra resurrected as T. gymnandrum (Gerlach 2000) on the basis of floristic differences between Seychelles and Afro-Malagasy specimens. Only five mature individuals are known on a single island of 1,995 ha. This qualifies for Critically Endangered on the basis of the number of mature individuals. Has a very restricted range, but as there is no continuing decline, does not qualify for any of the other criteria."	""	10	"Dicotyledon"	"Seed plants"	"Vascular plants"	"Bosqueia gymnandra Baker|Trilepisium madagascariense auct. non DC., sensu Friedmann (1994)"	0	0	1	0	"A|trees|A|Strates supérieures (overstorey) [Sup]"	"Submont"	"Trilepisium gymnandrum "	""	"present"	"nativeEndemic"	""	"CR"	5792596	44005	"Trilepisium gymnandrum (Baker) J.Gerlach"	"ACCEPTED"	"CR"	"10 | Dicotyledon | Moraceae"	"10 | Vascular plants | Seed plants | Dicotyledon"	1	1	0	0	1	1
"7aca405e-0702-4f01-8a3b-65bdd1a4c2a5"	"7aca405e-0702-4f01-8a3b-65bdd1a4c2a5"	"Moringa oleifera Lam."	""	"Plantae"	"Tracheophyta"	"Asteropsida"	"Brassicales"	"Moringaceae"	"Moringa"	"oleifera"	""	""	"Bred mouroum, Brède morongue, Horse radish tree"	"ACCEPTED"	""	""	""	10	"Dicotyledon"	"Seed plants"	"Vascular plants"	"Moringa pterygosperma Gaertn."	0	0	1	0	"A|trees|A|Strates supérieures (overstorey) [Sup]"	"Garden"	"Moringa oleifera "	"adult"	"present"	"introduced"	"casual"	""	3054181		"Moringa oleifera Lam."	"ACCEPTED"	""	"10 | Dicotyledon | Moringaceae"	"10 | Vascular plants | Seed plants | Dicotyledon"	0	0	0	1	0	0
"b94eea29-ec81-47c8-ad32-fefd16a88b24"	"b94eea29-ec81-47c8-ad32-fefd16a88b24"	"Myristica fragrans Houtt."	""	"Plantae"	"Tracheophyta"	"Magnoliopsida"	"Magnoliales"	"Myristicaceae"	"Myristica"	"fragrans"	""	""	"Miska, Muscadier, Nutmeg"	"ACCEPTED"	""	""	""	10	"Dicotyledon"	"Seed plants"	"Vascular plants"		0	0	1	0	"A|trees|A|Strates supérieures (overstorey) [Sup]"	"Garden"	"Myristica fragrans "	"adult"	"present"	"introduced"	"casual"	""	5406817		"Myristica fragrans Houtt."	"ACCEPTED"	""	"10 | Dicotyledon | Myristicaceae"	"10 | Vascular plants | Seed plants | Dicotyledon"	0	0	0	1	0	0
"6c3fcda2-7416-4824-a00c-b8902c24bf45"	"6c3fcda2-7416-4824-a00c-b8902c24bf45"	"Ardisia crenata Sims"	""	"Plantae"	"Tracheophyta"	"Asteropsida"	"Ericales"	"Myrsinaceae"	"Ardisia"	"crenata"	""	""	"Larb de Noel"	"ACCEPTED"	""	""	""	10	"Dicotyledon"	"Seed plants"	"Vascular plants"		0	0	1	1	"ar|shrubs|ar|Strates inférieures (understorey) [Inf]"	"Garden,Submont,Montane"	"Ardisia crenata "	"adult"	"present"	"introduced"	"colonising"	""	5414379		"Ardisia crenata Sims"	"ACCEPTED"	""	"10 | Dicotyledon | Myrsinaceae"	"10 | Vascular plants | Seed plants | Dicotyledon"	0	0	0	1	0	0
"4f81769d-fc52-4292-9b2a-d8f4353ba28a"	"4f81769d-fc52-4292-9b2a-d8f4353ba28a"	"Ardisia elliptica Thunb."	""	"Plantae"	"Tracheophyta"	"Asteropsida"	"Ericales"	"Myrsinaceae"	"Ardisia"	"elliptica"	""	""	""	"ACCEPTED"	""	""	""	10	"Dicotyledon"	"Seed plants"	"Vascular plants"		0	0	1	1	"ar|shrubs|ar|Strates inférieures (understorey) [Inf]"	"Garden,Submont,Montane"	"Ardisia elliptica "	"adult"	"present"	"introduced"	"colonising"	""	5414375		"Ardisia elliptica Thunb."	"ACCEPTED"	""	"10 | Dicotyledon | Myrsinaceae"	"10 | Vascular plants | Seed plants | Dicotyledon"	0	0	0	1	0	0
"27827f0d-49f1-4744-a2c7-d47d0b5aead4"	"27827f0d-49f1-4744-a2c7-d47d0b5aead4"	"Myrsine seychellarum (Mez) Ricketson & Pipoly"	""	"Plantae"	"Tracheophyta"	"Asteropsida"	"Ericales"	"Myrsinaceae"	"Myrsine"	"seychellarum"	""	""	""	"ACCEPTED"	""	""	""	10	"Dicotyledon"	"Seed plants"	"Vascular plants"	"Rapanea seychellarum Mez"	0	0	1	0	"Ad|sub-canopy trees|A|Strates supérieures (overstorey) [Sup]"	"Montane"	"Myrsine seychellarum "	""	"present"	"nativeEndemic"	""	"CR"	7555759		"Myrsine seychellarum (Mez) Ricketson & Pipoly"	"ACCEPTED"	""	"10 | Dicotyledon | Myrsinaceae"	"10 | Vascular plants | Seed plants | Dicotyledon"	1	1	0	0	1	0
